id	title	current_median	consensus_date	nb	na	confidence	basis	source_file	recension_note	flag_off	note
SA_T11_bsa063_u	Sambandhaparīkṣā	605	mid-7th c. CE (Dharmakīrti, c. 650)	625	675	high	Nakamura, Indian Buddhism (1980): Dharmakīrti c. 650; one of his seven pramāṇa treatises	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Dharmakīrti's own short verse treatise on relation (one of his seven pramāṇa works), here with Prabhācandra's commentary (Shastri 1972). The root text = author's floruit, c. 600-660 CE; no earlier sūtra layer. Distinguish the root verses (Dharmakīrti) from the later commentary. Current median 605 is slightly early but within band.	False	Dharmakīrti c. 650; root text dated, not Prabhācandra's commentary; current 605 within tolerance.
SA_T11_bsa064_u	Vādanyāya	630	c. 600-660 CE (Dharmakīrti)	600	660	high	Franco (ed.), Yogic Perception, 2009 (Dharmakīrti c. 600-660); Frauwallner chronology	cleaned_Yogic Perception, Meditation and Altered States of Consciouness_Eli Franco (ed) 2009 (A).txt	Authored work of Dharmakīrti (c. 600-660 CE). The Vādanyāya survives in full Sanskrit (Gokhale ed. 1993); the date is the original composition by Dharmakīrti. No earlier-layer issue. Current bounds match.	False	Dharmakīrti work; current 600-660 correct
SA_T11_bsa066_u	Nyāyapraveśapravṛtti	751	8th c. CE (Jain Haribhadra Sūri's commentary)	750	800	medium	Ganeri, Philosophy in Classical India (2001); Nakamura (1980)	cleaned_Philosophy in Classical India. The Proper Work of Reason_Jonardon Ganeri, 2001.txt	OUR text is the pravṛtti (commentary) of the Jain Haribhadra Sūri (8th c., c.750-800), NOT Śaṅkarasvāmin's root Nyāyapraveśa(ka) (a c.6th-c. introduction to Dignāga's logic) and NOT the contemporaneous Buddhist Haribhadra (Seng-ge-bzang-po). Dhruva's GOS edition prints this Jain commentary; we date the commentary, which postdates the Dignāgan root by ~two centuries.	False	Jain Haribhadra Sūri 8th c.; cur_med 751 within range
SA_T11_bsa069_u	Tarkaśāstra	360	pre-Dignāga (ca. 4th-5th c. CE) original; 'Sanskrit' is Tucci's 1929 reconstruction from Chinese	300	500	low	Tucci, Pre-Diṅnāga Buddhist Texts on Logic from Chinese Sources (1929); cf. Aston (2004)	cleaned_Early Indian Logic and the Question of Greek Influence (Upiiyahrdaya)_G.V. Aston, 2004.txt	CRITICAL: there is no transmitted Sanskrit Tarkaśāstra. The text survives only as the Chinese *Ru shi lun (如實論, T1633), translated by Paramārtha ca. 550 CE, attributed to Vasubandhu's school; it is a pre-Dignāga logic treatise. Our 'edition' is Tucci's 1929 MODERN Sanskrit back-translation (same volume as his Upāyahṛdaya reconstruction). The dated object here is the original work (pre-Dignāga, ~4th-5th c. CE, Vasubandhu's milieu), NOT a medieval Sanskrit recension. Confidence low because the Sanskrit text is a 20th-c. scholarly construct.	False	Original pre-Dignaga ~4th-5th c.; Skt is Tucci reconstruction. No cur_nb/na given.
SA_T11_bsa070_u	Upāyahṛdaya	282	ca. 2nd–3rd c. CE original (Tucci's text is a modern Sanskrit reconstruction from the 472 CE Chinese)	150	250	medium	Y. Kajiyama in Steinkellner (ed.), Studies in the Buddhist Epistemological Tradition; on the Chinese translation date	cleaned_Steinkellner_Buddhist Epistemological Tradition.txt	There is NO extant Sanskrit recension: Tucci's 'edition' is a modern Sanskrit retroversion of the Chinese Fāngbiàn xīnlùn (方便心論, T 1632), translated in 472 CE by Kiṃkara (an earlier translation is lost). 472 CE is therefore a firm terminus ante quem for the original. The original early logic (hetuvidyā) text is dated by Kajiyama to the time Nāgārjuna began his activities (c. 150–250 CE), after the Carakasaṃhitā and before the Nyāyasūtra. The date refers to this 2nd–3rd-c. original underlying the 472 Chinese, since the Sanskrit form we have is reconstructed, not transmitted.	True	Original is ca. 150–250 CE (median ~200), terminus ante quem 472 CE; cur_med 282 ~82y too late.
SA_T11_bsa071_u	Hetubindu	631	1st half 7th c. CE (Dharmakīrti, c. 600-660; latest research 'active 550-650')	600	660	high	Eltschinger, 'Why did the Buddhists adopt Sanskrit?' (citing Krasser 2011); standard date in Steinkellner, Frauwallner	cleaned_Eltschinger_Why did the Buddhists adopt Sanskrit?.txt	The Hetubindu is an authored śāstra by Dharmakīrti; there is no earlier 'layer' to disentangle. Sanskrit text recovered/edited by Gokhale 1997 (Sanskrit lost for long, known via Tibetan/Chinese and a Sanskrit fragment); date is the author's lifetime. Traditional date c. 600-660 CE; Krasser's revised chronology (accepted by Eltschinger) pushes Dharmakīrti's activity to c. 550-650, but 600-660 remains the most widely cited bracket and contains the work's composition.	False	Authored work; cur_med 631 within Dharmakīrti's lifetime. Correct.
SA_T11_bsa072_u	Tarkabhāṣā	1179	c. 1100 CE (late 11th-early 12th c.)	1075	1125	high	Kajiyama, Introduction to Buddhist Philosophy (Tarkabhāṣā), 1966; Ganeri, Philosophy in Classical India, 2001	cleaned_Introduction to Buddhist Philosophy. An Annotated Translation of the Tarkabhasa of Moksakaragupta_Kajiyama, Yuichi, 1966.txt	Single-author epistemology compendium by Mokṣākaragupta of the Jagaddala Vihāra in Varendrī, active under King Rāmapāla (c. 1100 CE). No layered recension; Shastri's 2004 Sarnath edition prints this c.-1100 text. The root text, not a commentary.	True	cur_med 1179 vs scholarly c. 1100 (Kajiyama, Ganeri 'eleventh-century'); corrected to late-11th/early-12th c. Flagged: off by ~80y.
SA_T11_bsa075_u	Nibandhāvalī	1047	first half of 11th c. CE (Ratnakīrti, fl. c. 1000-1050)	1000	1050	high	Seton 2015; Nakamura 1980; Thakur, Ratnakīrtinibandhāvalī (TSWS 3), 1957	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	The Nibandhāvalī is the collected corpus (ten treatises) of Ratnakīrti (11th c.), pupil of Jñānaśrīmitra (active 980-1030) and contemporary of Atiśa at Vikramaśīla. Edition = Thakur (TSWS 3, 1957/1975), the extant Sanskrit collection of the author's own works. Frauwallner's 'c. 950' superseded; cur_na 1099 is slightly too late.	False	Author-dated; cur_med 1047 within first half of 11th c., within tolerance.
SA_T11_dhkhetuu	Hetubindu	631	c. 600-660 CE (Dharmakīrti)	600	660	high	Franco (ed.), Yogic Perception, 2009 (Dharmakīrti c. 600-660); Steinkellner, Hetubinduḥ, 1967	cleaned_Yogic Perception, Meditation and Altered States of Consciouness_Eli Franco (ed) 2009 (A).txt	Authored work of Dharmakīrti (c. 600-660 CE). The Sanskrit is reconstructed by Steinkellner (1967) from Tibetan plus Sanskrit fragments; the date is the original composition by Dharmakīrti, not the modern reconstruction. Current bounds match.	False	Dharmakīrti work; current 600-660 correct
SA_T11_dhknyayu	Nyāyabindu	606	late 6th–mid 7th c. CE (Dharmakīrti's floruit; autograph treatise)	550	660	high	Tillemans, Dharmakīrti's Pramāṇavārttika ch.4 (2000), intro on Dharmakīrti's date	cleaned_DHARMAKIRTI'S PRAMANAVARTTIKA. Translation of the 4. chapter  (pararthanumana)_TOM J. F. TILLEMANS, 2000.txt	Dharmakīrti's own prose śāstra; the Malvania (1971) edition transmits it embedded in Dharmottara's ṭīkā and Durveka Miśra's sub-commentary (8th–11th c.), but the root text is the author's autograph dated to his floruit c. 550–660.	False	Dharmakīrti floruit; cur_med 606 within range.
SA_T11_dhkprviu	Pramāṇaviniścaya	605	mid-7th c. CE (Dharmakīrti, c. 650)	625	675	high	Nakamura, Indian Buddhism (1980): Dharmakīrti c. 650; Pind 2009 lists Pvin among Dharmakīrti's works	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	An autograph treatise of Dharmakīrti (one of his seven pramāṇa works; Pind 2009 cites 'Pvin. Pramāṇaviniścaya of Dharmakīrti'). No multi-layer recension issue: the text date equals the author's floruit, c. 600-660 CE (Nakamura c. 650). The Matsuda-Steinkellner folio fragment merely supplies one MS witness. Current median 605 is slightly early but within the band.	False	Dharmakīrti c. 650; authored śāstra, no earlier layer; current 605 within tolerance.
SA_T11_dhkprvku	Pramāṇavārttikakārikā	609	late 6th–mid 7th c. CE (Dharmakīrti's floruit; autograph kārikā text)	550	660	high	Tillemans, Dharmakīrti's Pramāṇavārttika ch.4 (2000), intro on Dharmakīrti's date	cleaned_DHARMAKIRTI'S PRAMANAVARTTIKA. Translation of the 4. chapter  (pararthanumana)_TOM J. F. TILLEMANS, 2000.txt	Dharmakīrti's magnum opus in verse; Miyasaka's 1971/72 edition presents the kārikās directly. No recension gap — these are the author's own verses dated to his floruit c. 550–660 (Tillemans, against Frauwallner's narrower c.600–660).	False	Dharmakīrti floruit; cur_med 609 within range.
SA_T11_dhkpvsvu	Pramāṇavārttikavṛtti [Pramāṇavārttikasvavṛtti]	650	early-mid 7th c. CE (ca. 600-660; Dharmakīrti's own autocommentary; Gnoli ed.)	600	660	high	consensus (Frauwallner chronology); H. Nakamura, Indian Buddhism (1980); ed. R. Gnoli (1960)	cleaned_Second Chapter of Pramanavarttika by Dharmakirti_Kelsang Wangmo, 2015.txt	This is the Svavṛtti — Dharmakīrti's OWN prose autocommentary on chapter 1 (svārthānumāna) of the Pramāṇavārttika, edited by Gnoli (1960) from the unique Sanskrit MS. It is contemporaneous with the kārikās, i.e. a genuine 7th-c. authorial text (not a later commentator's gloss), so the date of the root text and of our edited recension coincide: ca. 600-660 CE. cur_med (650) is correct.	False	Dharmakīrti's authorial autocommentary, ca. 600-660; cur_med correct.
SA_T11_dhksparu	Sambandhaparīkṣā	606	late 6th–mid 7th c. CE (Dharmakīrti's floruit; autograph kārikā text)	550	660	high	Tillemans, Dharmakīrti's Pramāṇavārttika ch.4 (2000), intro on Dharmakīrti's date	cleaned_DHARMAKIRTI'S PRAMANAVARTTIKA. Translation of the 4. chapter  (pararthanumana)_TOM J. F. TILLEMANS, 2000.txt	Root kārikā work composed by Dharmakīrti himself; no Ur-text/recension gap. The Dvārikādāsa Śāstrī edition prints the kārikās with Prabhācandra's later commentary, but the verses are Dharmakīrti's own (c. 550–660). Tillemans corrects Frauwallner's older firm c.600–660 to a 6th–7th c. range.	False	Dharmakīrti floruit; cur_med 606 within range.
SA_T11_dhkvadnu	Vādanyāya	632	1st half 7th c. CE (Dharmakīrti, c. 600-660; one of his later works)	600	660	high	Eltschinger (citing Krasser 2011); Steinkellner; Much 1991 ed.; Dharmakīrti's chronology of works (Hetubindu/Vādanyāya late)	cleaned_Eltschinger_Why did the Buddhists adopt Sanskrit?.txt	Authored śāstra by Dharmakīrti, edited from Sanskrit by Much 1991; counted among Dharmakīrti's later works (with the Hetubindu) in the relative chronology (Steinkellner_Buddhist Epistemological Tradition). No earlier textual layer; date = author's lifetime, 1st half 7th c. CE (Krasser revision: c. 550-650).	False	Authored; cur_med 632 within Dharmakīrti's lifetime. Correct.
SA_T11_dhnyabpu	Nyāyabinduprakaraṇa	608	late 6th–mid 7th c. CE (Dharmakīrti's floruit; autograph treatise)	550	660	high	Tillemans, Dharmakīrti's Pramāṇavārttika ch.4 (2000), intro on Dharmakīrti's date	cleaned_DHARMAKIRTI'S PRAMANAVARTTIKA. Translation of the 4. chapter  (pararthanumana)_TOM J. F. TILLEMANS, 2000.txt	Same work as the Nyāyabindu; the Dvārikādāsa Śāstrī (1994) edition prints it with Vinītadeva's and Dharmottara's later commentaries, but the root prakaraṇa is Dharmakīrti's autograph, dated to his floruit c. 550–660.	False	Dharmakīrti floruit; cur_med 608 within range.
SA_T11_jithettu	Hetutattvopadeśa	970	10th-early 11th c. CE	940	1010	medium	Brunnhölzl, Luminous Heart (2009); Tucci, Minor Buddhist Texts I (1956)	cleaned_Luminous Heart. Third Karmapa on Consciousness, Wisdom, and Buddha Nature_Karl Brunnholzl, 2009.txt	Same Jitāri Hetutattvopadeśa, here in Tucci's edition (Minor Buddhist Texts I, 1956). Authored c.940-1010 by Jitāri, teacher of Atiśa; the edited Sanskrit is the author's text, no distinct earlier layer.	False	Duplicate of jithetuu (different edition); same author-date.
SA_T11_jithetuu	Hetutattvopadeśa	970	10th-early 11th c. CE	940	1010	medium	Brunnhölzl, Luminous Heart (2009); Frauwallner/Steinkellner reporting Jitāri as teacher of Atiśa	cleaned_Luminous Heart. Third Karmapa on Consciousness, Wisdom, and Buddha Nature_Karl Brunnholzl, 2009.txt	Authored pramāṇa primer by Jitāri (Jetāri), a Pāla logician and teacher of Atiśa (982-1054), so fl. c.940-1010. This is the Chattopadhyaya 1939 edition (Sanskrit partly reconstructed from the Tibetan); the Sanskrit recension reflects Jitāri's own composition — dating = author's floruit, no earlier layer.	False	cur_med 970 correct; reconstructed Skt but same author-date.
SA_T11_jnaniva	Nibandhāvalī	999	late 10th-early 11th c. CE (Jñānaśrīmitra, active 980-1030)	980	1030	high	Seton, Defining Wisdom: Ratnākaraśānti's Sāratamā (2015), citing Kajiyama	cleaned_Defining Wisdom. Ratnakarasanti’s Saratama_Gregory Max Seton, 2015.txt	The Nibandhāvalī is the collection of Jñānaśrīmitra's own philosophical works (ed. Thakur 1959). It is an authored corpus, not a layered scripture; date = the author's documented activity 980-1030 CE at Vikramaśīla.	False	Author active 980-1030; median fine.
SA_T11_kgpramv	Pramāṇavārttikavṛtti Commentary [Pramāṇavārttikavṛttiṭīkā]	800	c. 800 CE (Karṇakagomin, 9th c.)	775	825	high	Vose, Birth of Prāsaṅgika (2005); Ishida 2011 (9th c.)	cleaned_Birth of Prasangika. A Buddhist movement in India and Tibet_Kevin Alan Vose, 2005.txt	Karṇakagomin's ṭīkā glosses Dharmakīrti's Pramāṇavārttikasvavṛtti (svārthānumāna chapter), itself partly copying Śākyabuddhi. The ṭīkā is a single-author work of c. 800 CE (Sāṅkṛtyāyana's 1943 edition from the same MS). Dated to Karṇakagomin's floruit, distinct from the much earlier root text (Dharmakīrti, c. 600-660).	False	cur_med 800 = Karṇakagomin fl. 800; exact.
SA_T11_n1226u	Vādanyāyaṭīkā	757	latter half 8th c. CE	750	800	medium	Joshi, Studies in the Buddhistic Culture of India; Nakamura (1980)	cleaned_Studies in the Buddhistic Culture of India_Lal Mani Josh.txt	Vinītadeva's ṭīkā is a sub-commentary on Dharmakīrti's Vādanyāya; the ṭīkā postdates Dharmakīrti (7th c.) and belongs to Vinītadeva's own floruit in the latter half of the 8th c. We date the commentary layer, not Dharmakīrti's root prakaraṇa.	False	Vinītadeva late 8th c.; cur_med 757 within range
SA_T11_n1238u	Jātinirākṛti	969	9th-10th c. CE	800	1000	low	Warder, Indian Buddhism (2000); Nakamura on Dharmakīrti-school pramāṇa tracts	cleaned_Indian Buddhism_Anthony Kennedy Warder, 2000 (1970).txt	Short anonymous (later attributed to Dharmakīrti or his school) pramāṇa tract refuting the universal (jāti), of the same late post-Dharmakīrti Nyāya-tract genre as Aśoka's and Jñānaśrīmitra's apoha works; library has no recension-specific study, so dated by genre to the 9th-10th c. Pāla logicians. The Dharmakīrti attribution is spurious; the surviving Sanskrit (DSBC e-text) is a late tract, not a 7th-c. work.	False	cur_med 969 within genre window; low confidence, attribution uncertain.
SA_T11_n1242u	Nyāyabinduṭīkāṭippaṇī	886	9th-11th c. CE	800	1100	medium	Nakamura, Indian Buddhism (1980) on Dharmottara c.730-800	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Anonymous ṭippaṇī (sub-gloss) on Dharmottara's Nyāyabinduṭīkā. As a gloss it necessarily postdates Dharmottara (c.730-800), so 9th c. at the earliest; such pramāṇa sub-commentaries circulated through the Pāla period (to c.11th c.). This is a derivative annotation, not the root Nyāyabindu (Dharmakīrti, 7th c.) nor Dharmottara's ṭīkā itself.	False	cur_med 886 fits a post-Dharmottara gloss; bounds widened to 11th c.
SA_T11_n2848u	Bauddha manīṣā - Bauddheṣu Pramāṇamīmāṃsā	771	None	None	None	none	no library reference; DSBC homepage URL only, no author, no printed edition		Not a classical Sanskrit Buddhist work but a modern secondary/expository compilation on Buddhist pramāṇa-mīmāṃsā (no named author, edition field null, only the DSBC homepage as URL). No recension to date; left null per the no-invention rule.	False	Modern compilation, not a datable classical recension; no date assigned
SA_T11_n2992u	Viśālāmalavatī Pramāṇasamuccayaṭīkā	735	first half of the 8th c. CE	700	750	high	O. H. Pind, Dignāga's Philosophy of Language (2009)	cleaned_Dignaga’s Philosophy of Language. Dignaga on anyapoha. Pramanasamuccaya V_Ole Holten Pind, 2009.txt	Jinendrabuddhi's commentary on Dignāga's Pramāṇasamuccaya; the Steinkellner/Krasser/Lasic critical edition is based on the recovered Sanskrit MS from the Tibetan Autonomous Region (STTAR 1, 2005). Post-Dharmakīrti author, securely 8th c.; no earlier layer at issue (this is the original composition, not a translation-derived recension).	False	Author-dated 8th c.; cur_med 735 correct
