id	title	current_median	consensus_date	nb	na	confidence	basis	source_file	note
SA_T02_Munidatta_Caryāgītikoṣa_Bagchi_1956	Caryāgītikośa (with Munidatta's commentary)	855	songs 10th-12th c. CE; collection/comm. 12th c.	950	1200	medium	Williams (ed.), Buddhism: Critical Concepts vol.6 (Kānha 11th c.); Urban, Power of Tantra 2010 (Caryāpadas 10th-12th c.)	cleaned_Power of Tantra. Religion, Sexuality, and the Politics of South Asian Studies_HUGH B. URBAN, 2010.txt	Apabhraṃśa/Old-Bengali Buddhist siddha songs (Caryāgīti) with Munidatta's Sanskrit vṛtti; songs by Kānha and others 10th-12th c., the kośa-collection and commentary 12th c. Later than cur_med.
SA_T02_Muniśrībhadra_Pañcakrama-Yogimanoharā_Jiang-Tomabechi_1996	Yogimanoharā (Pañcakramaṭippaṇī of Muniśrībhadra)	766	early 12th c. CE	1085	1135	high	Sanderson 2009, The Śaiva Age (Muniśrībhadra at Jagaddala under Rāmapāla c. 1072–1126)	cleaned_Sanderson_The Śaiva Age.txt	Commentary (tippaṇī, the 'Yogimanoharā') on Nāgārjuna's Pañcakrama, ed. Jiang & Tomabechi 1996. Author Muniśrībhadra was a monk of Jagaddala Mahāvihāra, flourishing in the reign of Rāmapāla (c. 1072–1126), i.e. early 12th c. A commentary, not the root Pañcakrama. Midpoint 1110 vs current 766 -> changed.
SA_T02_Nāropā_Sekoddeśaṭīkā_Carelli_1941	Sekoddeśaṭīkā (Paramārthasaṃgraha)	736	first half 11th c. CE	1000	1050	high	Sferra & Merzagora 2006, Sekoddeśaṭīkā by Naropa	cleaned_Sekoddesatika by Naropa (Paramarthasamgraha)_Francesco Sferra & Stefania Merzagora, 2006.txt	Buddhist Kālacakra COMMENTARY (on the Sekoddeśa portion of the Ādibuddha/Paramādibuddha tantra) by Nāropā; firmly dated first half 11th c. by Sferra. Far later than machine median 736.
SA_T02_Prabhākaragupta-Śiromaṇi_Adhyātmasāraśatakaṭīkā_Dhīḥ_1998	Adhyātmasāraśatakaṭīkā	787	20th c. CE (1998 publication)	1973	1998	low	item metadata (Dhīḥ journal, 1998); cf. modern Adhyātmasāraśataka author entries	cleaned_Literature about the Philosophical Systems and Indian Philosophy.txt	NOT a historical tantra: a modern Sanskrit commentary published in the Dhīḥ journal (Sarnath) in 1998. Empty title/author in workitem. Date is editorial/modern, not a textual-history consensus; current_med 787 is meaningless for this item.
SA_T02_Puṇḍarīka_Vimalaprabhā-Laghukālachakratantra_Upadhyaya_1986	Vimalaprabhā on the Laghukālacakratantra	642	early 11th c. CE (c. 1027)	1010	1050	high	Multiple (Karmay 1998; Cornu; Ardussi) on Kālacakra appearance 1024-1027; Pundarika = author of Vimalaprabha commentary	cleaned_Arrow and the Spindle. Studies in history, myths, rituals and beliefs in Tibet. vol I (Dzogchen)_S. G. Karmay, 1998.txt	Commentary (Vimalaprabha/Stainless Light) by Pundarika on the Laghukalacakra; Kalacakra corpus is latest major Indian tantra, root tantra c.1024-27, this commentary early 11th c. Was machine-dated 642 (~400y too early).
SA_T02_Ratnākaraśānti_Muktāvalī-Hevajratantra_Tripathi-Negi_2001	Ratnākaraśānti, Muktāvalī (commentary on Hevajratantra)	916	c. 1000 CE	975	1025	high	Makransky 1997, Buddhahood Embodied (Ratnākaraśānti ca. 1000 C.E.)	cleaned_Buddhahood Embodied. Sources of Controversy in India and Tibet (Abhisamayalankara)_John J Makransky, 1997.txt	Item is Ratnākaraśānti's Muktāvalī COMMENTARY (ca. 1000 CE), not the root Hevajratantra (which Snellgrove dates late 8th c.). Dated to author floruit ca. 1000.
SA_T02_Raviśrījñāna_Guṇabharaṇī-Ṣaḍaṅgayoga_Sferra_2000	Guṇabharaṇī(-nāma-Ṣaḍaṅgayoga-ṭippaṇī) of Raviśrījñāna	573	c. late 12th-early 13th c. CE	1175	1225	medium	Sferra 2000 (ed.); Davidson, Pure Realms and Hidden Abodes; Szántó, Siddhas	cleaned_Davidson_Pure realms and hidden abodes.txt	Raviśrījñāna's Guṇabharaṇī is a Kālacakra-tradition (post-c.1025 CE) commentary; he was used by Bu-ston/'Gos-lo and his Amṛtakaṇikā was further glossed by Vibhūticandra (early 13th c.), placing him in the late 12th-early 13th c. A LATE Buddhist tantric exegete, not 6th c.
SA_T02_Rāghavabhaṭṭa_Śāradātilaka_Woodroffe_1933	Śāradātilaka with Rāghavabhaṭṭa's commentary (Padārthādarśa)	944	comm. 1484 CE (root text 11th c.)	1459	1509	high	André Padoux, Vāc (1990)	cleaned_Vac. The Concept of the Word in Selected Hindu Tantras_Andre Padoux, 1990.txt	Item is the Woodroffe 1933 edition keyed to Rāghavabhaṭṭa's commentary, firmly dated 1484; the root Śāradātilaka is 11th c. Bounds set on the commentary. Major change.
SA_T02_Rāmapāla_Sekanirdeśapañjikā_Isaacson-Sferra_2014	Sekanirdeśapañjikā (comm. on Maitrīpa's Sekanirdeśa)	867	late 11th - early 12th c. CE	1075	1125	high	Mathes 2015, A Fine Blend of Mahāmudrā and Madhyamaka (Maitrīpa 986-1063); ed. Isaacson & Sferra 2014	cleaned_Fine Blend of Mahamudra and Madhyamaka.  Maitripa’s Collection of Texts on Non-conceptual Realization (Amanasikara)_Klaus-Dieter Mathes,  2015.txt	Item is Rāmapāla's COMMENTARY (Isaacson-Sferra 2014 ed.) on Maitrīpa's Sekanirdeśa; Rāmapāla was Maitrīpa's pupil, so the pañjikā is late 11th-early 12th c., later than median 867.
SA_T02_Saroruha_Hevajra_Gerloff_2017	Hevajra sādhana of Saroruha(vajra)	740	late 9th-early 10th c. CE	850	950	medium	Davidson 2002, Indian Esoteric Buddhism; Dowman 1986, Masters of Mahamudra	cleaned_Masters of Mahamudra. Songs and Histories of Eighty-Four Buddhist Siddhas_Abhayadatta, Keith Dowman, 1986.txt	Hevajra-system sadhana by the siddha Saroruhavajra/Padmavajra; follows the Hevajratantra (dated by Davidson to late 9th/early 10th c., by Snellgrove late 8th). Saroruha placed late 9th-early 10th c.
SA_T02_Vajragarbha_Ṣaṭsāhasrikā-Hevajratantra-Ch10_Sferra_2009	Ṣaṭsāhasrikā (Hevajrapiṇḍārthaṭīkā) of Vajragarbha	615	11th c. CE (commentary; root Hevajratantra 9th-10th c.)	1000	1100	medium	Isaacson & Sferra, 'Tantric Literature' (Brill Enc. Buddhism), via Tomlinson 2019; Snellgrove	cleaned_Buddhahood and Philosophy of Mind. Ratnakarasanti, Jnanasrimitra, and Debate over Mental Content (Akara)_David Kerman Tomlinson, 2019.txt	COMMENTARY (piṇḍārthaṭīkā) on the Hevajratantra, attributed to Vajragarbha (Hevajra's interlocutor), in the Kālacakra-influenced 'bodhisattva commentary' tradition; therefore 11th c., postdating the 9th-10th c. root tantra. Far later than machine median 615.
SA_T02_Vajragarbha_Ṣaṭsāhasrikā-Hevajratantra-Ch1_Sferra_2009	Ṣaṭsāhasrikā (Hevajrapiṇḍārthaṭīkā), ch. 1	645	10th-11th c. CE	900	1100	high	Arnold (ed.), As Long as Space Endures (Kalacakra Festschrift)	cleaned_Arnold_As Long as Space Endures_Essays on the Kālacakra Tantra in Honor of H.H. the Dalai Lama.txt	Commentary on Hevajra root tantra by Vajragarbha, linked to Kalacakra bodhisattva-commentary corpus; dated 10th-11th c. (NOT the Hevajratantra itself, which is late 8th c.). Machine date 645 ~350y too early.
SA_T02_Vajragarbha_Ṣaṭsāhasrikā-Hevajratantra_Shendge_2004	Ṣaṭsāhasrikā Hevajraṭīkā (Hevajrapiṇḍārthaṭīkā)	552	early 11th c. CE	1000	1050	medium	Hatchell, Naked Seeing (diss.); Kālacakra circle, Tib. transl. of Kālacakra ca. 1027	cleaned_Hatchell_Naked Seeing_diss.txt	Commentary on Hevajratantra, an important Kālacakra-circle exegetical work; Kālacakra appeared in India early 11th c. (first Tib. transl. ca. 1027), so Vajragarbha is early 11th c. Distinct from the Hevajratantra itself (late 8th-9th c.).
SA_T02_Vajrapāṇi_Laghutantraṭīkā_Cicuzza_2001	Laghutantraṭīkā (Cakrasaṃvara commentary)	553	early 11th c. CE	1000	1050	medium	Cicuzza 2001 (ed.); English, Vajrayogini (Kālacakra-circle exegete)	cleaned_English_Vajrayogini_Her Visualization, Rituals, and Forms.txt	Commentary (on Cakrasaṃvara/Laghuśaṃvara) by Vajrapāṇi, an early-11th-c. Kālacakra-influenced exegete; ed. Cicuzza 2001. A commentary, not the root tantra.
SA_T02_Vanaratna_Rahasyadīpikā_Rinpoche-Dvivedi_1990	Rahasyadīpikā (comm. on Kṛṣṇācārya's Vasantatilakā) of Vanaratna	620	mid-15th c. CE	1410	1465	high	Vanaratna dates 1384-1468 (Doney; Dudjom; McKeown; van der Kuijp)	cleaned_PIATS-07-Graz-1995-v1.txt	COMMENTARY by Vanaratna (1384-1468, 'last Indian paṇḍita') on Kṛṣṇācārya/Kāṇha's Vasantatilakā; composed mid-15th c. Machine median 620 vastly too early.
SA_T02_Vibhūticandra-Raviśrījñāna_Amṛtakaṇikoddyotanibandha_Lal_1994	Amṛtakaṇikoddyotanibandha (sub-comm. on Raviśrījñāna's Amṛtakaṇikā on the Mañjuśrīnāmasaṃgīti)	884	late 12th / early 13th c. CE	1175	1225	high	Arnold (ed.), As Long as Space Endures (Kālacakra essays); Sobisch 2002; Mathes 2015	cleaned_Arnold_As Long as Space Endures_Essays on the Kālacakra Tantra in Honor of H.H. the Dalai Lama.txt	Buddhist Kālacakra-tradition commentary. Vibhūticandra fl. late 12th/early 13th c. (12th/13th-c. per Sobisch); his nibandha glosses Raviśrījñāna's Amṛtakaṇikā (Raviśrījñāna ~mid/late 12th c., a century after Anupamarakṣita). Composition c.1200. Huge shift later from median 884.
SA_T02_abhnispu	Niṣpannayogāvali	1107	ca. 1100-1125 CE	1100	1125	high	Kano 2018/2020 (Abhayākaragupta's dated works fall 1108-1120, Vikramaśīla); Davidson, attribution	cleaned_Davidson_Indian Esoteric Buddhism_ A Social History of the Tantric Movement.txt	Securely attributed late work of Abhayākaragupta, composed at Vikramaśīla in the same period as his three colophon-dated works (1108-1120); no own colophon date, so c.1100-1125.
SA_T02_bsa005_u	Caryāsaṅgrahapradīpa	1017	early-mid 11th c. CE (Atiśa 982-1054)	1000	1050	high	Davidson 2005, Tibetan Renaissance (Atiśa's dates) + Potter bibliography (work listed among Atiśa's)	cleaned_Tibetan Renaissance. Tantric Buddhism in the Rebirth of Tibetan Culture_Ronald M. Davidson, 2005.txt	Listed (#10) among Atiśa Dīpaṃkaraśrījñāna's works in Potter's bibliography; Atiśa firmly 982-1054, arrived Tibet 1042. Composed first half 11th c. Median fits.
SA_T02_bsa006_u	Cittaviśuddhiprakaraṇa	224	mid-to-late 9th c. CE	825	925	medium	Wedemeyer 2007 (Āryadeva's Lamp...) and Wedemeyer diss.	cleaned_Wedemeyer_Aryadeva's Lamp That Integrates the Practices.txt	Wedemeyer establishes the four Guhyasamaja-tradition works of the tantric Aryadeva (incl. the Cittavisuddhiprakarana) as by the same author as the Caryamelapakapradipa, datable mid-to-late 9th c. (terminus ante quem early 11th c.). NOT the 2nd-3rd c. Madhyamaka Aryadeva. Changed by >100y vs median 224.
SA_T02_bsa045_u	Gurupañcāśikā	117	None	None	None	none	Nakamura 1980, Indian Buddhism (no firm specialist date; attribution flagged spurious)	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Vajrayana guru-devotion text; attribution to 1st-2nd c. Asvaghosa is pseudepigraphic per Nakamura (grouped with works 'maybe spuriously' ascribed). Tantric guru-cult content implies a much later (c. 8th-11th c.) date, but the library gives no precise specialist dating; left null. Current median 117 (=historical Asvaghosa) is certainly far too early for the text itself.
SA_T02_bsa048_u	Caryāmelāpakapradīpa (Caryāmelāvaṇapradīpa)	225	mid-to-late 9th c. CE	825	925	high	Wedemeyer 2007, Āryadeva's Lamp That Integrates the Practices	cleaned_Wedemeyer_Aryadeva's Lamp That Integrates the Practices.txt	Wedemeyer's specialist study: terminus post quem from cited works (Padmavajra placed 2nd quarter 9th c. per Davidson; later than Hevajra-tantra sources), terminus ante quem early 11th c. So mid-to-late 9th c. Tantric Aryadeva, not the early Madhyamaka one. Changed by >100y vs median 225.
SA_T02_dipguhsu	Guhyasamājamaṇḍalavidhi	847	late 8th–early 9th c. CE	770	850	medium	Davidson 2002, Indian Esoteric Buddhism; Wedemeyer diss.	cleaned_Wedemeyer diss.txt	The 450-verse Guhyasamājamaṇḍalavidhi; Dīpaṃkarabhadra is the direct disciple of Buddhajñānapāda, whose congregations Davidson dates to the early 9th c. (studied under Haribhadra, late 8th c.). Confirms current median.
SA_T02_garbhasamgraha	Garbhasaṃgraha	733	early-mid 11th c. CE	1000	1054	medium	Apple 2019, Atisa Dipamkara (Atiśa b. 982, d. 1054); Davidson 2005, Tibetan Renaissance (attribution issue)	cleaned_Atisa Dipamkara  Illuminator of the Awakened Mind_James B  Apple, 2019.txt	Work attributed to Atiśa (982-1054), so dated to his floruit; Davidson lists a *Garbhasaṃgraha among six works of Kāṇha/Kṛṣṇa, so attribution is contested. Dated to Atiśa per workitem source.
SA_T02_khasrpsu	Khasarpaṇasādhana	716	c. 1165 CE	1140	1190	medium	Lopez (ed.) 1997, Religions of Tibet/Buddhism in Practice (Sādhanamālā Khasarpaṇa sādhana attributed to Anupamarakṣita)	cleaned_Lopez_Buddhism in Practice_abridged.txt	Khasarpaṇa (form of Avalokiteśvara) sādhana of the Sādhanamālā (late 11th-12th c. compilation), this one by Anupamarakṣita c.1165. Far later than current 716 -> CHANGED.
SA_T02_mpvv_u	Mahāpratisarāvidyāvidhi	629	6th-7th c. CE	500	693	medium	Nakamura, Indian Buddhism: A Survey (1980); cf. Hidas on Mahāpratisarā	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Mahāpratisarā dhāraṇī (one of the Pañcarakṣā) has a firm TAQ: Chinese translation 693 CE. The vidhi/ritual frame may be somewhat later, but the core text is 6th-7th c. Current median 629 lies within range.
SA_T02_mrtvstsu	Mṛtyuvañcanasitatārāsādhana	1015	early-mid 11th c. CE	1000	1050	medium	Tiso/PIATS 1992 (on Vāgīśvarakīrti's Saptāṅga and Mṛtyuvañcana cycle)	cleaned_PIATS-06-Fagernes-1992-v2.txt	White-Tārā 'cheating-death' sādhana in Vāgīśvarakīrti's circle; he was a disciple of Nāropa and guru of Marpa, i.e. early-mid 11th c. Median fits.
SA_T02_mrtvutsu	Mṛtyuvañcanopadeśatārāsādhana	824	early 11th c. CE (c. 1004)	979	1029	high	Bajracharya 2018 (Monasticism in Buddhism of Nepal-Mandala); White ed., Tantra in Practice 2000	cleaned_Monasticism in Buddhism of Nepal-Mandala. Continuity and changes_SM Bajracharya, 2018.txt	Author Vāgīśvarakīrti, predecessor of Atiśa at Nālandā/Vikramaśīla, fl. c.1004; work composed early 11th c. Current median (824) ~180y too early.
SA_T02_msitvatu	Mahāśītavatī vidyārājñī	513	5th-7th c. CE	400	700	medium	Holz, The Bhadrakarātrī-sūtra (citing Hidas 2017 critical ed.; Skilling 1992)	cleaned_Holz_The Bhadrakarātrī-sūtra_Apotropaic Scriptures in Early Indian Buddhism.txt	One of the five Pañcarakṣā Śrāvakayāna rakṣā/dhāraṇī texts; 'composite compilations that must have evolved over several centuries.' Companion Mahāpratisarā t.a.q. late 6th c.; Tibetan transl. c.800 CE, oldest Indian mss c.1100. Range brackets the core compositional stratum. Consistent with current 300-700 bounds.
SA_T02_n1397u	Guhyavajravilāsinīsādhana	754	11th c. CE	1000	1100	medium	Elizabeth English 2002, Vajrayogini: Her Visualization, Rituals, and Forms	cleaned_English_Vajrayogini_Her Visualization, Rituals, and Forms.txt	GSS10 in the Guhyasamayasādhanamālā, a Vajrayoginī sādhana; attributed to the siddha Śabara, tied to 11th c. (teacher of Advayavajra, reign of Neyapāla 1007-85). GSS texts range 9th-12th c. Much later than current median 754.
SA_T02_n1398u	Guhyāvalī	861	None	None	None	none	no dating found in library		No scholarship on a text titled Guhyāvalī located in the library. No consensus date.
SA_T02_n1399u	Kāṇhapādasya dohākoṣa	812	late 10th–early 11th c. CE	975	1025	low	Davidson 2005, Tibetan Renaissance (Kāṇha among the mahāsiddhas, contributor to the Caryāgīti corpus); siddha period generally placed late 10th–early 11th c.	cleaned_Tibetan Renaissance. Tantric Buddhism in the Rebirth of Tibetan Culture_Ronald M. Davidson, 2005.txt	No verbatim dating of the Dohākoṣa found; placed in the mature mahāsiddha/Caryāgīti period (10th–11th c.), later than the machine date. Library notes several siddhas named Kāṇha/Kṛṣṇa, so identity is unsettled (Davidson).
SA_T02_n1401u	Mahāmāyāsādhanopāyikā	656	10th c. CE	900	1000	low	terminus ante quem from Ratnākaraśānti's Guṇavatī commentary (early 11th c.); Buddhist yoginītantra genre	cleaned_Crazy for Wisdom. The Making of a Mad Yogin in Fifteenth-Century Tibet_Stefan Larsson, 2012.txt	Sādhana(s) on the Buddhist Mahāmāyātantra (a yoginītantra). Library gives no explicit composition century; only firm terminus is Ratnākaraśānti (Vikramaśīla, c.1000) who wrote the Guṇavatī commentary, implying tantra predates ~1000. Genre conventionally late 9th-10th c. Low confidence.
SA_T02_n1402u	Mahāmāyātantra	900	9th-10th c. CE	800	1000	low	Davidson 2002, Indian Esoteric Buddhism (class as yoginī/mother tantra of the Kukuripa cycle)	cleaned_Davidson_Indian Esoteric Buddhism_ A Social History of the Tantric Movement.txt	Buddhist yoginītantra (mother tantra), associated with the mahāsiddha Kukuripa. Library has no explicit century date; classed among the developed yoginītantras (coeval with Hevajra), giving a 9th-10th c. window. Current median ~900 retained.
